Tweet_Id,Text,cre_tms,location,retweet_cnt,fav_cnt,user_name,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10,tag11,urls
9.84816E+17,beautiful Panglao beach needs no filter. Travel now and get  up to USD$40 / Php1100 OFF on your 1st AirBnb stay… https://t.co/C093ypgomM,13-04-2018 15:31,,0,2,lapluie_rain,,,,,,,,,,,,https://twitter.com/i/web/status/984816228798578691
9.84816E+17,RT @CGTNOfficial: 43 million euros per day: Paris gives #Airbnb a hefty bill for breaking local law https://t.co/jXvkH6lUXV,13-04-2018 15:30,,26,0,SFbeherenow,Airbnb,,,,,,,,,,,https://news.cgtn.com/news/7a63544d346b7a6333566d54/share_p.html
9.84816E+17,10 SEO Tips for Your Lodgify Website https://t.co/kwrQQrLkbQ #propertymanagement #vacationrental #airbnb,13-04-2018 15:28,,0,0,AirbnbPropel,propertymanagement, vacationrental, airbnb,,,,,,,,,https://ift.tt/2GXeoaR
9.84815E+17,RT @CGTNOfficial: 43 million euros per day: Paris gives #Airbnb a hefty bill for breaking local law https://t.co/jXvkH6lUXV,13-04-2018 15:27,,26,0,MarioRo99510465,Airbnb,,,,,,,,,,,https://news.cgtn.com/news/7a63544d346b7a6333566d54/share_p.html
9.84815E+17,Need extra cash? Here's how I made $1500/month from my couch and how you can do it too: https://t.co/I3KojvEZil… https://t.co/cmeSq1ecqh,13-04-2018 15:27,,1,1,AndrewStartups,,,,,,,,,,,,https://buff.ly/2EKpJoI
9.84815E+17,RT @cottage_green: PVC Board is the ideal #signage material for outdoor display! CNC routered Hand Painted Custom Personalized #Unique! #Fr…,13-04-2018 15:26,,37,0,JanRomes,signage, Unique,,,,,,,,,,
9.84815E+17,Two weeks ago #airbnb removed a beautiful 5 star review bcoz guest left real name by mistake. They said they cannot… https://t.co/9PDlBbjyUA,13-04-2018 15:25,,0,0,mindwanga,airbnb,,,,,,,,,,,https://twitter.com/i/web/status/984814963243077632
9.84815E+17,"You don't have to be a #mastermind to know that being #comfortable is important.

Make sure your customers feel at… https://t.co/fcCTNZEr5z",13-04-2018 15:25,,3,5,BoConceptCan,mastermind, comfortable,,,,,,,,,,https://twitter.com/i/web/status/984814764592418816
9.84812E+17,Find out how @Marinelayer is creatively handling the retail apocalypse: https://t.co/X8yK5XeWen #hospitality… https://t.co/wLdgc0E8Js,13-04-2018 15:15,,0,1,thinklocaldc,hospitality,,,,,,,,,,,https://www.racked.com/2018/3/27/17152930/marine-layer-airbnbs
9.84811E+17,Great advice on hosting #Airbnb.  https://t.co/9eDUCV2yQg,13-04-2018 15:10,,0,0,LindaRuffenach,Airbnb,,,,,,,,,,,https://lnkd.in/eh4PW8a
9.8481E+17,"RT @bnbpi: Meanwhile, on our walk, this 6-appartment building downtown...used to be six families...thanks #airbnb https://t.co/KYzsAenE4Y",13-04-2018 15:06,,4,0,STR2out,airbnb,,,,,,,,,,,
9.8481E+17,"RT @PineRiverRustic: I can carve one for you ($400 u-pickup) Bear Cub N Stump.
#upnorth #artistic #Airbnb  #VRBO #ResortDecor
#RusticDecor…",13-04-2018 15:06,,35,0,DaisyRain63,upnorth, artistic, Airbnb, VRBO, ResortDecor, RusticDecor,,,,,,
9.8481E+17,RT @CGTNOfficial: 43 million euros per day: Paris gives #Airbnb a hefty bill for breaking local law https://t.co/jXvkH6lUXV,13-04-2018 15:04,,26,0,AnaLiliCal,Airbnb,,,,,,,,,,,https://news.cgtn.com/news/7a63544d346b7a6333566d54/share_p.html
9.84809E+17,#Airbnb incorporates tech to help build digital trust in data economy (@searchCIO) #digitalidentity #IDV https://t.co/71BihqTN9i,13-04-2018 15:03,,0,0,Dean_Nicolls,Airbnb, digitalidentity, IDV,,,,,,,,,http://ow.ly/Z8YC30jtH9u
9.84808E+17,@AirbnbHelp I'm trying to make a booking but you appear to be unable send me a text to verify my account. Not a goo… https://t.co/BXLLUVSbsb,13-04-2018 14:59,,0,1,aedav1978,,,,,,,,,,,,https://twitter.com/i/web/status/984808246757285893
9.84807E+17,"RT @DubCham: Pictured here is Aisling Hassell, Head of Global CX #AirBNB with @paul3yrne from @DubCham welcoming our 200 Chamber members #D…",13-04-2018 14:54,,1,0,shellser,AirBNB,,,,,,,,,,,
9.84806E+17,RT @CGTNOfficial: 43 million euros per day: Paris gives #Airbnb a hefty bill for breaking local law https://t.co/jXvkH6lUXV,13-04-2018 14:49,,26,0,gbellflowers50,Airbnb,,,,,,,,,,,https://news.cgtn.com/news/7a63544d346b7a6333566d54/share_p.html
9.84806E+17,Airbnb review violation by guest should be looked into asap as I have my right to the privacy. Awaiting @AirbnbHelp… https://t.co/pNQDSLCRPo,13-04-2018 14:49,,0,0,mindwanga,,,,,,,,,,,,https://twitter.com/i/web/status/984805727230361601
9.84806E+17,For the fifth time in a row we are #airbnbsuperhost! We’ve worked hard to delight our guests and provide each one o… https://t.co/I7SICy1Nqh,13-04-2018 14:48,,0,0,hospitalityN0LA,airbnbsuperhost,,,,,,,,,,,https://twitter.com/i/web/status/984805598465351681
9.84805E+17,Vancouver residents listing properties on Airbnb have until August 31 to obtain a business license… https://t.co/mQBjbjsVOM,13-04-2018 14:45,,0,1,georgiastraight,,,,,,,,,,,,https://twitter.com/i/web/status/984804718529662979
9.84805E+17,Yessss!!  May has several openings!  Summer starting to fill up!  #airbnb #airbnbsuperhost… https://t.co/IDMWG6cI5K,13-04-2018 14:44,,0,0,Maryjane428,airbnb, airbnbsuperhost,,,,,,,,,,https://www.instagram.com/p/Bhg7J2EAX2D/
9.84804E+17,How Brisbane's newest hotel is appealing to travellers in the age of #Airbnb https://t.co/V1IXzn2X1e https://t.co/RUUka5ujwL,13-04-2018 14:44,,0,0,LinenLogistics,Airbnb,,,,,,,,,,,https://www.google.com/url?rct=j&sa=t&url=https://www.commercialrealestate.com.au/news/how-brisbanes-newest-hotel-is-appealing-to-travellers-in-the-age-of-airbnb/&ct=ga&cd=CAIyGWRmNDllYjFkMzM5OTkyNjU6aWU6ZW46SUU&usg=AFQjCNGnY6wtuuDyai8LRgi4BSl1blb1Cg
9.84804E+17,RT @CGTNOfficial: 43 million euros per day: Paris gives #Airbnb a hefty bill for breaking local law https://t.co/jXvkH6lUXV,13-04-2018 14:42,,26,0,lecorbonoir,Airbnb,,,,,,,,,,,https://news.cgtn.com/news/7a63544d346b7a6333566d54/share_p.html
9.84804E+17,@TheSunDogs1 Loving this version #comfortcottagehealing #visitwales #dogfriendly #alpacas #ArtsWales #SunDogs #Airbnb #yell.com,13-04-2018 14:42,,2,4,JoyceGooding3,comfortcottagehealing, visitwales, dogfriendly, alpacas, ArtsWales, SunDogs, Airbnb, yell,,,,
9.84803E+17,RT @earl_anderson: @LoudounCoGovt supervisor goes after Visit Loudoun on #shorttermrental registration - https://t.co/TCPSxdFraS @LTMnews #…,13-04-2018 14:39,,2,0,cchanldy,shorttermrental,,,,,,,,,,,https://buff.ly/2v7HJcZ
9.84803E+17,#Airbnb has no screening policy or viable vetting process so using their platform can mean you actually pay to get… https://t.co/JoT4C63q1U,13-04-2018 14:38,,0,1,bnbpi,Airbnb,,,,,,,,,,,https://twitter.com/i/web/status/984803079911624706
9.84803E+17,I want my review written to these guests removed. Because I realized they were liars through their reviews violated… https://t.co/x2QhMo2ZZC,13-04-2018 14:36,,0,0,mindwanga,,,,,,,,,,,,https://twitter.com/i/web/status/984802585960960000
9.84802E+17,RT @CGTNOfficial: 43 million euros per day: Paris gives #Airbnb a hefty bill for breaking local law https://t.co/jXvkH6lUXV,13-04-2018 14:35,,26,0,Abdul12j,Airbnb,,,,,,,,,,,https://news.cgtn.com/news/7a63544d346b7a6333566d54/share_p.html
9.84802E+17,"Have you ever had an experience when u think u have ur guests a fantastic experience, they behave happy &amp; then you… https://t.co/g6zeNDlrJZ",13-04-2018 14:33,,0,0,mindwanga,,,,,,,,,,,,https://twitter.com/i/web/status/984801657979637765
9.84801E+17,"Meanwhile, on our walk, this 6-appartment building downtown...used to be six families...thanks #airbnb https://t.co/KYzsAenE4Y",13-04-2018 14:31,,4,5,bnbpi,airbnb,,,,,,,,,,,
9.84801E+17,Interesting #AI #Experiment from #Airbnb to let a machine code a User #Interface based on just very basic paper ske… https://t.co/RuiFgEXyhs,13-04-2018 14:31,,0,1,macbosse,AI, Experiment, Airbnb, Interface,,,,,,,,https://twitter.com/i/web/status/984801186523074560
9.84801E+17,RT @CGTNOfficial: 43 million euros per day: Paris gives #Airbnb a hefty bill for breaking local law https://t.co/jXvkH6lUXV,13-04-2018 14:31,,26,0,JKFinMin,Airbnb,,,,,,,,,,,https://news.cgtn.com/news/7a63544d346b7a6333566d54/share_p.html
9.84801E+17,It's best when #Airbnb #Corporate #rentals are done through human resources or travel assistants. If you are contra… https://t.co/H9XDC5EADa,13-04-2018 14:29,,0,0,mindwanga,Airbnb, Corporate, rentals,,,,,,,,,https://twitter.com/i/web/status/984800744057524225
9.848E+17,"RT @PineRiverRustic: I can carve one for you ($400 u-pickup) Bear Cub N Stump.
#upnorth #artistic #Airbnb  #VRBO #ResortDecor
#RusticDecor…",13-04-2018 14:28,,35,0,crutcher_sarah,upnorth, artistic, Airbnb, VRBO, ResortDecor, RusticDecor,,,,,,
9.848E+17,"Good news! Biggest drop in #airbnb listings in Paris , 12% of listings gone as regulation tries to clean up the shi… https://t.co/AMLiNUTiUR",13-04-2018 14:27,,2,2,bnbpi,airbnb,,,,,,,,,,,https://twitter.com/i/web/status/984800363093069825
9.848E+17,#AirbnbExperiences with @ADI_News is the most horrible and horrifying by far. #analogdevices employees stay should… https://t.co/YVKLNwxa11,13-04-2018 14:26,,0,0,mindwanga,AirbnbExperiences, analogdevices,,,,,,,,,,https://twitter.com/i/web/status/984800018816217089
9.848E+17,"RT if u like!
#architecture #architect #photography #beautiful #nyc #interiordesign #decor #home #rendering #design… https://t.co/9NLgggBDSe",13-04-2018 14:26,,0,0,LifangNYC,architecture, architect, photography, beautiful, nyc, interiordesign, decor, home, rendering, design,,https://twitter.com/i/web/status/984799961392074752
9.84799E+17,RT @CGTNOfficial: 43 million euros per day: Paris gives #Airbnb a hefty bill for breaking local law https://t.co/jXvkH6lUXV,13-04-2018 14:24,,26,0,Asif_Mehmoodktk,Airbnb,,,,,,,,,,,https://news.cgtn.com/news/7a63544d346b7a6333566d54/share_p.html
9.84799E+17,"Sad to share but people need to avoid #airbnb when planning big events because you can get burned, stressed and fin… https://t.co/sNxqGtAIg1",13-04-2018 14:23,,0,0,bnbpi,airbnb,,,,,,,,,,,https://twitter.com/i/web/status/984799219318960129
9.84799E+17,"@ADI_News #analog devices employees stays at our #airbnb, get the best experiences and goes around to leave a horrible review.",13-04-2018 14:23,,0,0,mindwanga,analog, airbnb,,,,,,,,,,
9.84799E+17,"RT @PineRiverRustic: I can carve one for you ($400 u-pickup) Bear Cub N Stump.
#upnorth #artistic #Airbnb  #VRBO #ResortDecor
#RusticDecor…",13-04-2018 14:22,,35,0,LampworkBench,upnorth, artistic, Airbnb, VRBO, ResortDecor, RusticDecor,,,,,,
9.84799E+17,RT @earl_anderson: @LoudounCoGovt supervisor goes after Visit Loudoun on #shorttermrental registration - https://t.co/TCPSxdFraS @LTMnews #…,13-04-2018 14:20,,2,0,LTMnews,shorttermrental,,,,,,,,,,,https://buff.ly/2v7HJcZ
9.84798E+17,RT @PineRiverRustic: Another happy customer #StumpCarving #M32 #Atlanta #Michigan #Alpena #BlackBear #BearCub #upnorth #artistic #Airbnb  #…,13-04-2018 14:20,,4,0,louisa_houchen,StumpCarving, M32, Atlanta, Michigan, Alpena, BlackBear, BearCub, upnorth, artistic, Airbnb,,
9.84798E+17,"RT @PineRiverRustic: Stump bears, these cute lil critters $60 each.  I am taking orders message if interested. 
https://t.co/63btSIPjhp
#Mi…",13-04-2018 14:19,,3,0,louisa_houchen,,,,,,,,,,,,http://www.pineriverrustics.com
9.84798E+17,"#airbnb to start listing hotels moving them further from ""mom and pop"" closer to ""Hilton &amp; Trump"" https://t.co/Mh9xtXhnHV",13-04-2018 14:18,,0,1,bnbpi,airbnb,,,,,,,,,,,https://skift.com/2018/02/27/this-is-how-airbnb-plans-to-win-over-hotels/
9.84798E+17,"RT ClearPthCapital ""Paris just sued Airbnb over thousands of rental listings https://t.co/kBGiWEwzAm #airbnb""",13-04-2018 14:17,,0,0,pauljboyd,airbnb,,,,,,,,,,,https://www.fastcompany.com/40558210/paris-just-sued-airbnb-over-thousands-of-rental-listings
9.84797E+17,"RT @PineRiverRustic: Stump bears, these cute lil critters $60 each.  I am taking orders message if interested. 
https://t.co/63btSIPjhp
#Mi…",13-04-2018 14:16,,3,0,FAccawi,,,,,,,,,,,,http://www.pineriverrustics.com
9.84797E+17,Looking for campervans to rent? Here we go! https://t.co/1zxPwdn1T0 #campervan #campervanlife #caravans… https://t.co/jFS8ocqKbf,13-04-2018 14:16,,0,0,jellyliving,campervan, campervanlife, caravans,,,,,,,,,https://bit.ly/2qv1WUC
9.84797E+17,RT @CGTNOfficial: 43 million euros per day: Paris gives #Airbnb a hefty bill for breaking local law https://t.co/jXvkH6lUXV,13-04-2018 14:15,,26,0,real_punchliner,Airbnb,,,,,,,,,,,https://news.cgtn.com/news/7a63544d346b7a6333566d54/share_p.html
9.84797E+17,43 million euros per day: Paris gives #Airbnb a hefty bill for breaking local law https://t.co/jXvkH6lUXV,13-04-2018 14:15,,26,149,CGTNOfficial,Airbnb,,,,,,,,,,,https://news.cgtn.com/news/7a63544d346b7a6333566d54/share_p.html
9.84797E+17,Paris just sued Airbnb over thousands of rental listings https://t.co/o80CbGGQeX #airbnb,13-04-2018 14:14,,0,0,ClearPthCapital,airbnb,,,,,,,,,,,https://www.fastcompany.com/40558210/paris-just-sued-airbnb-over-thousands-of-rental-listings
9.84796E+17,RT @PineRiverRustic: 1 - 2 - 3 - Done!  Another happy customer #StumpCarving #M65 #Oscoda #Michigan #Alpena #BlackBear  #upnorth #artistic…,13-04-2018 14:10,,31,0,VintageRadioMan,StumpCarving, M65, Oscoda, Michigan, Alpena, BlackBear, upnorth, artistic,,,,
9.84796E+17,"#Airbnb vs #hotel: which is the better value?

WCPO   #travel
https://t.co/mcv1Crgx8U",13-04-2018 14:09,,0,0,AlesiaKaye,Airbnb, hotel, travel,,,,,,,,,http://bit.ly/2Hq9Ypy
9.84796E+17,RT @cottage_green: PVC Board is the ideal #signage material for outdoor display! CNC routered Hand Painted Custom Personalized #Unique! #Fr…,13-04-2018 14:08,,37,0,InfoShopperwear,signage, Unique,,,,,,,,,,
9.84795E+17,"Worst experience hosting #analogdevices engineers at my #airbnb. Booked for business purposes, absolutely unprofessional.",13-04-2018 14:08,,0,0,mindwanga,analogdevices, airbnb,,,,,,,,,,
9.84795E+17,"Rent out your spare Bedroom, earn huge cash!
https://t.co/nFX0RcVqzN
#Rental #AirBnB #VRBO #Vacation #Income https://t.co/wcwMVMi4wZ",13-04-2018 14:07,,0,0,LasVegasDomain,Rental, AirBnB, VRBO, Vacation, Income,,,,,,,http://www.airbnb.com/c/kevinl34206
9.84794E+17,"RT @Energy_Post: New research: Europe’s electricity networks are underused and can cope with electric cars - https://t.co/ts6a7uFBBE

#Airb…",13-04-2018 14:04,,2,0,pvson,,,,,,,,,,,,https://go.shr.lc/2GWDcja
9.84794E+17,RT @cottage_green: PVC Board is the ideal #signage material for outdoor display! CNC routered Hand Painted Custom Personalized #Unique! #Fr…,13-04-2018 14:01,,11,0,Sandra_Cox,signage, Unique,,,,,,,,,,
9.84794E+17,"Stump bears, these cute lil critters $60 each.  I am taking orders message if interested. 
https://t.co/63btSIPjhp… https://t.co/IW6Va9PRoD",13-04-2018 14:00,,3,3,PineRiverRustic,,,,,,,,,,,,http://www.pineriverrustics.com
9.84793E+17,RT @cottage_green: PVC Board is the ideal #signage material for outdoor display! CNC routered Hand Painted Custom Personalized #Unique! #Fr…,13-04-2018 13:59,,37,0,DottieKingston,signage, Unique,,,,,,,,,,
9.84792E+17,RT @cottage_green: PVC Board is the ideal #signage material for outdoor display! CNC routered Hand Painted Custom Personalized #Unique! #Fr…,13-04-2018 13:55,,11,0,WoolieBits,signage, Unique,,,,,,,,,,
9.84792E+17,RT @cottage_green: Custom Signs #VacationRentals #Airbnb #Homeaway #Signage #Realestate #Etsy  https://t.co/6e7P4usC82 #WednesdayWisdom htt…,13-04-2018 13:55,,46,0,DottieKingston,VacationRentals, Airbnb, Homeaway, Signage, Realestate, Etsy, WednesdayWisdom,,,,,https://www.etsy.com/shop/greencottagedesign
9.84792E+17,"RT @Building_mag: #Vancouver's @MayorGregor Roberston said new short term rental ""regulations to be enacted next week are designed to prote…",13-04-2018 13:55,,4,0,stevewilsonlive,Vancouver,,,,,,,,,,,
9.84792E+17,RT @cottage_green: PVC Board is the ideal #signage material for outdoor display! CNC routered Hand Painted Custom Personalized #Unique! #Fr…,13-04-2018 13:54,,11,0,DottieKingston,signage, Unique,,,,,,,,,,
9.84791E+17,RT @UNECEHLM: Sharing economy needs to be a fair economy. #Airbnb s need to pay tax like hotels do. @KHimpele Department of Economic Affair…,13-04-2018 13:50,,3,0,KHimpele,Airbnb,,,,,,,,,,,
9.84791E+17,Sharing economy needs to be a fair economy. #Airbnb s need to pay tax like hotels do. @KHimpele Department of Econo… https://t.co/UU6dpS5anI,13-04-2018 13:49,,3,3,UNECEHLM,Airbnb,,,,,,,,,,,https://twitter.com/i/web/status/984790603157463040
9.8479E+17,RT @cottage_green: Rustic Wood Beach Lighthouse Coastal Cottage Decor https://t.co/2Zn9l8ZfOo via @Etsy love the rustic nautical decor? ESP…,13-04-2018 13:46,,12,0,SellableStuff,,,,,,,,,,,,https://etsy.me/2JCklHT
9.8479E+17,RT @cottage_green: PVC Board is the ideal #signage material for outdoor display! CNC routered Hand Painted Custom Personalized #Unique! #Fr…,13-04-2018 13:46,,37,0,SellableStuff,signage, Unique,,,,,,,,,,
9.8479E+17,Very nice Airbnb! Thank you Ray and Margaret!#airbnb #highpointmarket #furnituremarket2018… https://t.co/MjyL2GqBdc,13-04-2018 13:46,,0,0,PatrickStDesign,airbnb, highpointmarket, furnituremarket2018,,,,,,,,,https://www.instagram.com/p/Bhg0aEPB5ME/
9.8479E+17,"RT @fotobaba: Two days in the farm, all by myself. When work stress reaches max, before you reach the eruption point - get lost in nature.…",13-04-2018 13:45,,2,0,TdgKerala,,,,,,,,,,,,
9.8479E+17,"RT @PrimeRelocation: Stay connected with us to get comfortable #homes at the most #beautiful #destinations in #India .
#Airbnb
#travel #Ker…",13-04-2018 13:45,,1,0,TdgKerala,homes, beautiful, destinations, India, Airbnb, travel,,,,,,
9.84789E+17,"Stay connected with us to get comfortable #homes at the most #beautiful #destinations in #India .
#Airbnb
#travel… https://t.co/uF7dz2Sn63",13-04-2018 13:44,,1,0,PrimeRelocation,homes, beautiful, destinations, India, Airbnb, travel,,,,,,https://twitter.com/i/web/status/984789454576607233
9.84789E+17,"Give ur loved ones a chance to stay at a cozy home away from home. 

Sign up using my link and get up to USD$40 / P… https://t.co/OKtnihmzw9",13-04-2018 13:43,,0,1,lapluie_rain,,,,,,,,,,,,https://twitter.com/i/web/status/984789049293656064
9.84789E+17,RT @cottage_green: Rustic Wood Beach Lighthouse Coastal Cottage Decor https://t.co/2Zn9l8ZfOo via @Etsy love the rustic nautical decor? ESP…,13-04-2018 13:41,,12,0,cottage_green,,,,,,,,,,,,https://etsy.me/2JCklHT
9.84789E+17,#Booking.com boasts more listings than #Airbnb (and its #AI #bot is rocking) https://t.co/MpaQNJLYf0 via… https://t.co/Ul9FecnFsj,13-04-2018 13:41,,0,0,technitiative,Booking, Airbnb, AI, bot,,,,,,,,http://dld.bz/gJMFa
9.84788E+17,RT @cottage_green: PVC Board is the ideal #signage material for outdoor display! CNC routered Hand Painted Custom Personalized #Unique! #Fr…,13-04-2018 13:40,,37,0,cottage_green,signage, Unique,,,,,,,,,,
9.84788E+17,RT @cottage_green: PVC Board is the ideal #signage material for outdoor display! CNC routered Hand Painted Custom Personalized #Unique! #Fr…,13-04-2018 13:38,,11,0,QCAResale,signage, Unique,,,,,,,,,,
9.84788E+17,RT @RUDEcomms: RUDE client @SpotHostUK has made seven hosts #superhosts! Amazing! #Airbnb https://t.co/wiudb9IDEx,13-04-2018 13:38,,2,0,SpotHostUK,superhosts, Airbnb,,,,,,,,,,https://twitter.com/SpotHostUK/status/984473743610339328
9.84788E+17,Excited about this weekend's @DogwoodFestival @PiedmontPark. Must-see media artist @Michmcdsmit showing her work at… https://t.co/fwvOpS4YbV,13-04-2018 13:37,,0,2,BungalowATL,,,,,,,,,,,,https://twitter.com/i/web/status/984787751403999233
9.84787E+17,"💡Weekly #Airbnb Tips

How does your ranking stack up against your competition?

1. Go to https://t.co/OOt1VBYebe (m… https://t.co/1g2BT8hzyM",13-04-2018 13:36,,0,1,airgms,Airbnb,,,,,,,,,,,http://Airbnb.com
9.84787E+17,"RT @Miteymiss: The new #Airbnb in @CityofVancouver - ""Commercial operators or other properties that do not qualify for the short-term renta…",13-04-2018 13:34,,12,0,SLINGN_THE_COUV,Airbnb,,,,,,,,,,,
9.84786E+17,"RT @Miteymiss: The new #Airbnb in @CityofVancouver - ""Commercial operators or other properties that do not qualify for the short-term renta…",13-04-2018 13:29,,12,0,ndlptmom,Airbnb,,,,,,,,,,,
9.84785E+17,"Two days in the farm, all by myself. When work stress reaches max, before you reach the eruption point - get lost i… https://t.co/6mg2gkAPPL",13-04-2018 13:25,,2,4,fotobaba,,,,,,,,,,,,https://twitter.com/i/web/status/984784711703842818
9.84784E+17,"Stunning Villa Heart of Seminyakhttps://www.airbnb.jp/rooms/251336 https://t.co/gjvG5xnwwW via Twitter Web Client
 #airbnb",13-04-2018 13:24,,0,0,airbnbbukken,airbnb,,,,,,,,,,,
9.84783E+17,RT @cottage_green: PVC Board is the ideal #signage material for outdoor display! CNC routered Hand Painted Custom Personalized #Unique! #Fr…,13-04-2018 13:18,,37,0,sparky_town,signage, Unique,,,,,,,,,,
9.84782E+17,"RT @PineRiverRustic: I can carve one for you ($400 u-pickup) Bear Cub N Stump.
#upnorth #artistic #Airbnb  #VRBO #ResortDecor
#RusticDecor…",13-04-2018 13:16,,35,0,BossMomMom,upnorth, artistic, Airbnb, VRBO, ResortDecor, RusticDecor,,,,,,
9.84782E+17,"It’s no easy task, as there are several stringent requirements to meet, but we fit it! #airbnb… https://t.co/urnq7Aes1V",13-04-2018 13:15,,0,0,BobRodkin,airbnb,,,,,,,,,,,https://www.instagram.com/p/Bhgw6xShH0R/
9.84782E+17,"RT @PineRiverRustic: I can carve one for you ($400 u-pickup) Bear Cub N Stump.
#upnorth #artistic #Airbnb  #VRBO #ResortDecor
#RusticDecor…",13-04-2018 13:14,,35,0,PetraDvorakova1,upnorth, artistic, Airbnb, VRBO, ResortDecor, RusticDecor,,,,,,
9.84782E+17,RT @linchikwok: @CNBC: Online #travel operators are fighting back against @Airbnb https://t.co/oBfmR3bs4S What tactics are #OTAs are using?…,13-04-2018 13:14,,1,0,HospitalityMatt,travel, OTAs,,,,,,,,,,https://cnb.cx/2HvyPbQ
9.84782E+17,RT @linchikwok: CNBC: Online #travel operators are fighting back against Airbnb https://t.co/oBfmR3bs4S What tactics are #OTAs are using? W…,13-04-2018 13:14,,1,0,HospitalityMatt,travel, OTAs,,,,,,,,,,https://cnb.cx/2HvyPbQ
9.84781E+17,"HELP YOURSELF TO MY £25 OFF CODE!! RT
#love #travelling as much as I do? I could not recommend @airbnb enough! &amp; th… https://t.co/crORTFNszY",13-04-2018 13:12,,0,0,Planet_Maja,love, travelling,,,,,,,,,,https://twitter.com/i/web/status/984781341895127042
9.84781E+17,#Airbnb And #Uber Could Never Have Gone Mainstream Without Insurance: Report https://t.co/s3YfmQiOti,13-04-2018 13:10,,1,2,InfoVayoo,Airbnb, Uber,,,,,,,,,,https://www.fastcompany.com/40556945/airbnb-and-uber-will-never-go-mainstream-without-insurance
9.8478E+17,RT @cottage_green: PVC Board is the ideal #signage material for outdoor display! CNC routered Hand Painted Custom Personalized #Unique! #Fr…,13-04-2018 13:06,,11,0,SellableStuff,signage, Unique,,,,,,,,,,
9.8478E+17,"How Amazon, Uber and Airbnb are Out to Destroy You… https://t.co/3mSbNKRtRp #amazon #uber #airbnb #onlinemarketingtips",13-04-2018 13:05,,0,0,KennethHolland,amazon, uber, airbnb, onlinemarketingtips,,,,,,,,https://www.youtube.com/watch?v=RPZGkpMWw-M&t
9.84779E+17,Pioneer Rockstar has me California dreamin'! Who's heading to @coachella this weekend?  Who's hosting? 👌🌴🌵🌞… https://t.co/v8OwCxeOnr,13-04-2018 13:03,,0,1,GetPaidForUrPad,,,,,,,,,,,,https://twitter.com/i/web/status/984779177600716800
9.84779E+17,The sweetest #Airbnb bungalow in Sainte Rose #Guadeloupe ❤️ https://t.co/XUd4aExVnN,13-04-2018 13:03,,0,1,PuunhalaajaMaa,Airbnb, Guadeloupe,,,,,,,,,,
9.84779E+17,@LoudounCoGovt supervisor goes after Visit Loudoun on #shorttermrental registration - https://t.co/TCPSxdFraS… https://t.co/GoxZG4CiAX,13-04-2018 13:02,,2,0,earl_anderson,shorttermrental,,,,,,,,,,,https://buff.ly/2v7HJcZ
9.84778E+17,CNBC: Online #travel operators are fighting back against Airbnb https://t.co/oBfmR3bs4S What tactics are #OTAs are… https://t.co/Ya97W2COy7,13-04-2018 13:00,,1,1,linchikwok,travel, OTAs,,,,,,,,,,https://cnb.cx/2HvyPbQ
9.84778E+17,@CNBC: Online #travel operators are fighting back against @Airbnb https://t.co/oBfmR3bs4S What tactics are #OTAs ar… https://t.co/lRZZO4bwS8,13-04-2018 13:00,,1,1,linchikwok,travel, OTAs,,,,,,,,,,https://cnb.cx/2HvyPbQ
9.84778E+17,"#Holiday planning getting stressful?

Get your friends to reimburse you instantly for their share of the #airbnb by… https://t.co/xgiXIF5RSx",13-04-2018 13:00,,0,0,applydia_en,Holiday, airbnb,,,,,,,,,,https://twitter.com/i/web/status/984778227523567622
9.84778E+17,"""Excellent apartment in a great location, very clean and comfortable. It is beautifully decorated and the hosts cou… https://t.co/SBlzWGq0U1",13-04-2018 12:58,,0,2,HostSoSimple,,,,,,,,,,,,https://twitter.com/i/web/status/984777816528080896
9.84778E+17,"RT @Fairbnbcanada: #airbnb has no standards whatsoever. A deal here, a lawsuit there, some form of “cooperation” elsewhere...from #Vancouve…",13-04-2018 12:57,,5,0,ndlptmom,airbnb,,,,,,,,,,,
9.84777E+17,But #Uber and #Airbnb have no assets - proof that the way their company validations are calculated is frankly ridic… https://t.co/FkKUzMGYCn,13-04-2018 12:56,,0,0,FractalDoctor,Uber, Airbnb,,,,,,,,,,https://twitter.com/i/web/status/984777292722393090
9.84777E+17,RT @cottage_green: PVC Board is the ideal #signage material for outdoor display! CNC routered Hand Painted Custom Personalized #Unique! #Fr…,13-04-2018 12:53,,37,0,voudaux,signage, Unique,,,,,,,,,,
9.84775E+17,Advice for the Beginners in Airbnb Hosting #AIRBNB https://t.co/IZfcLsbD9u via @TravelEscapes,13-04-2018 12:47,,0,0,GhayalVoter,AIRBNB,,,,,,,,,,,https://travelnescapes.com/2017/11/23/advice-for-the-beginners-in-airbnb-hosting/
9.84775E+17,RT @cottage_green: PVC Board is the ideal #signage material for outdoor display! CNC routered Hand Painted Custom Personalized #Unique! #Fr…,13-04-2018 12:47,,11,0,BijouxQuebec,signage, Unique,,,,,,,,,,
9.84772E+17,"RT @PineRiverRustic: I can carve one for you ($400 u-pickup) Bear Cub N Stump.
#upnorth #artistic #Airbnb  #VRBO #ResortDecor
#RusticDecor…",13-04-2018 12:36,,35,0,barntiques859,upnorth, artistic, Airbnb, VRBO, ResortDecor, RusticDecor,,,,,,
